461.0,130.0
463.0,130.0
464.0,130.0
465.0,130.0
469.0,134.0
471.0,139.0
474.0,144.0
495.0,180.0
515.0,212.0
536.0,241.0
545.0,253.0
572.0,282.0
586.0,299.0
597.0,311.0
608.0,321.0
617.0,328.0
627.0,338.0
637.0,346.0
641.0,351.0
662.0,371.0
680.0,385.0
695.0,397.0
697.0,399.0
709.0,408.0
716.0,414.0
725.0,421.0
730.0,427.0
739.0,434.0
748.0,442.0
755.0,446.0
759.0,449.0
767.0,452.0
779.0,458.0
789.0,463.0
791.0,463.0
797.0,465.0
,
467.0,478.0
477.0,471.0
483.0,467.0
495.0,459.0
511.0,451.0
549.0,426.0
597.0,389.0
625.0,368.0
669.0,333.0
695.0,311.0
715.0,291.0
721.0,285.0
727.0,277.0
733.0,268.0
733.0,267.0
739.0,255.0
746.0,247.0
751.0,241.0
757.0,234.0
759.0,231.0
760.0,229.0
762.0,225.0
771.0,207.0
781.0,181.0
785.0,171.0
785.0,169.0
788.0,161.0
789.0,156.0
789.0,155.0
,
794.0,151.0
799.0,145.0
803.0,141.0
807.0,137.0
809.0,133.0
