312.0,424.0
311.0,425.0
310.0,425.0
310.0,424.0
311.0,423.0
313.0,422.0
314.0,420.0
315.0,419.0
317.0,417.0
319.0,415.0
321.0,412.0
322.0,411.0
325.0,408.0
328.0,405.0
329.0,403.0
332.0,401.0
335.0,398.0
338.0,395.0
339.0,394.0
342.0,390.0
345.0,387.0
347.0,385.0
348.0,384.0
350.0,382.0
353.0,379.0
355.0,377.0
357.0,374.0
359.0,372.0
360.0,371.0
362.0,369.0
364.0,367.0
366.0,365.0
368.0,363.0
371.0,361.0
373.0,358.0
377.0,355.0
379.0,353.0
382.0,350.0
385.0,347.0
389.0,343.0
390.0,342.0
393.0,339.0
396.0,336.0
397.0,335.0
401.0,332.0
404.0,329.0
407.0,326.0
408.0,324.0
411.0,322.0
413.0,320.0
415.0,317.0
418.0,315.0
420.0,312.0
422.0,310.0
424.0,309.0
427.0,306.0
429.0,303.0
432.0,301.0
433.0,300.0
436.0,297.0
439.0,294.0
440.0,293.0
442.0,290.0
445.0,288.0
447.0,286.0
448.0,285.0
450.0,282.0
452.0,280.0
453.0,280.0
455.0,278.0
457.0,276.0
459.0,274.0
460.0,273.0
462.0,272.0
464.0,270.0
465.0,268.0
466.0,267.0
468.0,265.0
470.0,263.0
471.0,261.0
473.0,259.0
477.0,255.0
479.0,252.0
480.0,251.0
484.0,248.0
486.0,245.0
487.0,244.0
491.0,240.0
494.0,237.0
496.0,235.0
498.0,233.0
501.0,230.0
504.0,226.0
507.0,223.0
509.0,221.0
512.0,218.0
515.0,214.0
516.0,212.0
519.0,209.0
522.0,206.0
525.0,202.0
526.0,200.0
529.0,196.0
532.0,193.0
533.0,192.0
537.0,188.0
539.0,186.0
543.0,182.0
544.0,181.0
548.0,177.0
551.0,173.0
555.0,169.0
557.0,167.0
559.0,164.0
561.0,162.0
562.0,161.0
565.0,158.0
567.0,156.0
569.0,153.0
570.0,152.0
572.0,150.0
575.0,147.0
576.0,146.0
578.0,144.0
580.0,142.0
583.0,140.0
584.0,139.0
586.0,137.0
588.0,136.0
591.0,134.0
592.0,133.0
594.0,132.0
596.0,131.0
597.0,130.0
599.0,128.0
601.0,127.0
603.0,126.0
604.0,125.0
606.0,124.0
608.0,122.0
609.0,121.0
610.0,121.0
611.0,120.0
612.0,120.0
612.0,119.0
613.0,118.0
614.0,118.0
614.0,117.0
615.0,117.0
615.0,116.0
,
303.0,116.0
304.0,117.0
304.0,118.0
305.0,119.0
306.0,120.0
307.0,121.0
308.0,122.0
309.0,123.0
310.0,124.0
311.0,126.0
311.0,127.0
313.0,128.0
315.0,130.0
315.0,131.0
317.0,132.0
319.0,134.0
320.0,136.0
321.0,137.0
323.0,138.0
324.0,140.0
325.0,141.0
327.0,142.0
328.0,144.0
330.0,146.0
331.0,147.0
333.0,149.0
338.0,153.0
339.0,154.0
341.0,156.0
343.0,158.0
344.0,159.0
346.0,161.0
349.0,163.0
351.0,165.0
352.0,166.0
354.0,168.0
356.0,171.0
357.0,172.0
359.0,174.0
361.0,176.0
363.0,178.0
363.0,179.0
365.0,181.0
367.0,184.0
369.0,186.0
370.0,187.0
372.0,190.0
374.0,192.0
375.0,193.0
378.0,197.0
380.0,200.0
383.0,203.0
383.0,205.0
387.0,209.0
389.0,212.0
390.0,213.0
393.0,219.0
394.0,220.0
397.0,224.0
400.0,227.0
401.0,228.0
404.0,232.0
406.0,235.0
410.0,238.0
411.0,239.0
413.0,241.0
416.0,244.0
417.0,245.0
419.0,247.0
421.0,249.0
425.0,252.0
426.0,254.0
428.0,256.0
430.0,258.0
433.0,260.0
434.0,261.0
436.0,263.0
438.0,265.0
439.0,266.0
442.0,268.0
444.0,271.0
446.0,273.0
449.0,276.0
451.0,278.0
452.0,279.0
453.0,280.0
455.0,281.0
457.0,283.0
459.0,285.0
460.0,286.0
462.0,288.0
464.0,289.0
466.0,291.0
467.0,292.0
469.0,294.0
471.0,295.0
472.0,296.0
474.0,297.0
476.0,299.0
477.0,301.0
478.0,301.0
480.0,303.0
482.0,305.0
483.0,306.0
485.0,307.0
486.0,309.0
488.0,310.0
489.0,311.0
490.0,312.0
492.0,314.0
494.0,316.0
495.0,316.0
496.0,318.0
498.0,320.0
499.0,321.0
500.0,322.0
502.0,324.0
503.0,326.0
504.0,327.0
506.0,328.0
507.0,330.0
508.0,331.0
510.0,333.0
512.0,336.0
513.0,337.0
514.0,339.0
515.0,340.0
517.0,342.0
517.0,343.0
519.0,345.0
520.0,346.0
521.0,348.0
522.0,349.0
523.0,351.0
524.0,352.0
525.0,353.0
527.0,355.0
528.0,357.0
529.0,358.0
530.0,360.0
534.0,364.0
535.0,364.0
536.0,366.0
537.0,367.0
539.0,368.0
541.0,370.0
542.0,371.0
543.0,372.0
544.0,373.0
546.0,375.0
548.0,376.0
549.0,378.0
550.0,378.0
552.0,380.0
553.0,381.0
555.0,383.0
557.0,384.0
558.0,385.0
559.0,387.0
560.0,387.0
562.0,389.0
564.0,390.0
565.0,391.0
567.0,393.0
568.0,393.0
569.0,394.0
570.0,395.0
572.0,396.0
574.0,398.0
575.0,399.0
577.0,400.0
578.0,401.0
580.0,402.0
581.0,403.0
584.0,405.0
585.0,406.0
587.0,407.0
589.0,408.0
590.0,409.0
592.0,410.0
594.0,412.0
595.0,413.0
596.0,413.0
598.0,414.0
599.0,415.0
599.0,416.0
601.0,416.0
602.0,417.0
603.0,418.0
604.0,418.0
604.0,419.0
605.0,419.0
605.0,420.0
606.0,420.0
607.0,420.0
607.0,421.0
608.0,421.0
608.0,422.0
609.0,422.0
