198.181824,267.272736
197.623047,271.716309
197.090912,281.645996
196.925873,290.44754
197.994385,297.244629
198.730804,303.835846
199.816635,310.175598
200.72728,316.365112
201.620789,322.483063
202.710098,328.658569
203.636368,334.626862
203.795151,340.793854
204.363647,347.348145
204.72728,354.228394
205.090912,361.445404
205.454544,368.702911
205.818192,375.968262
206.181824,383.930359
206.545456,392.421661
206.545456,401.088379
206.545456,410.124756
206.909119,418.737488
207.018295,426.364227
207.378891,433.985352
207.636368,441.509338
207.636368,448.128082
207.636368,454.540894
207.636368,460.341766
207.636368,465.32077
207.636368,470.031128
207.636368,474.396454
207.272736,479.108002
207.272736,483.393066
206.909119,487.432007
206.545456,491.371368
206.139496,494.587769
205.454544,496.804291
205.424164,499.697144
205.064148,502.235352
204.72728,505.476318
204.363647,508.043427
204.0,510.568146
203.989685,512.748047
203.636368,514.911255
203.272736,516.727539
202.909119,518.181641
202.181824,519.263672
200.737747,520.716797
197.454544,524.363647
,
136.603104,534.90918
140.349014,533.217102
145.408813,531.636353
149.1884,530.90918
152.648514,530.90918
157.204987,530.90918
163.021561,530.90918
169.394302,530.90918
175.339401,530.90918
187.545609,532.200012
193.843887,532.915527
200.009598,533.45459
206.742996,533.45459
220.51683,533.45459
227.337921,533.45459
239.882797,533.818176
245.718063,533.818176
251.49501,533.818176
262.232422,533.956238
266.568604,534.181824
273.218018,534.181824
275.029541,534.181824
276.727295,535.636353
