475.0,291.0
479.0,291.0
489.0,291.0
493.0,291.0
503.0,291.0
513.0,291.0
523.0,291.0
531.0,291.0
537.0,291.0
543.0,291.0
551.0,291.0
561.0,291.0
565.0,291.0
571.0,290.0
577.0,290.0
584.0,290.0
585.0,289.0
591.0,289.0
597.0,289.0
603.0,289.0
606.0,289.0
611.0,289.0
617.0,289.0
621.0,289.0
627.0,289.0
633.0,289.0
636.0,289.0
643.0,289.0
644.0,289.0
650.0,289.0
655.0,289.0
660.0,289.0
662.0,289.0
669.0,287.0
675.0,287.0
682.0,287.0
685.0,287.0
689.0,287.0
693.0,287.0
695.0,287.0
699.0,287.0
701.0,287.0
705.0,287.0
709.0,287.0
711.0,287.0
714.0,287.0
717.0,287.0
719.0,287.0
723.0,287.0
726.0,287.0
731.0,287.0
731.0,287.0
737.0,289.0
743.0,289.0
747.0,289.0
750.0,289.0
753.0,289.0
755.0,289.0
758.0,289.0
760.0,289.0
764.0,289.0
767.0,289.0
770.0,289.0
772.0,290.0
773.0,290.0
777.0,290.0
779.0,290.0
780.0,290.0
781.0,290.0
782.0,290.0
783.0,290.0
785.0,290.0
787.0,290.0
788.0,290.0
789.0,290.0
791.0,290.0
790.0,290.0
789.0,290.0
789.0,290.0
787.0,289.0
785.0,289.0
784.0,288.0
782.0,287.0
780.0,286.0
779.0,285.0
777.0,285.0
775.0,283.0
773.0,283.0
773.0,282.0
773.0,281.0
772.0,281.0
771.0,280.0
769.0,278.0
768.0,277.0
767.0,275.0
766.0,275.0
765.0,274.0
763.0,273.0
761.0,271.0
759.0,269.0
758.0,267.0
756.0,266.0
755.0,265.0
754.0,264.0
753.0,264.0
753.0,264.0
751.0,263.0
750.0,261.0
749.0,261.0
747.0,260.0
747.0,259.0
745.0,259.0
744.0,258.0
743.0,258.0
741.0,257.0
739.0,256.0
737.0,255.0
735.0,255.0
732.0,253.0
731.0,253.0
729.0,253.0
727.0,252.0
726.0,251.0
725.0,251.0
724.0,251.0
723.0,250.0
721.0,249.0
720.0,248.0
719.0,247.0
717.0,247.0
717.0,245.0
715.0,245.0
715.0,244.0
714.0,244.0
714.0,243.0
713.0,243.0
710.0,239.0
706.0,235.0
705.0,234.0
703.0,233.0
702.0,232.0
701.0,231.0
699.0,230.0
698.0,229.0
697.0,229.0
696.0,229.0
695.0,228.0
694.0,228.0
693.0,227.0
691.0,227.0
691.0,227.0
689.0,226.0
688.0,225.0
688.0,225.0
687.0,225.0
