201.994812,228.234451
201.916977,235.322205
201.631485,243.586166
201.268204,252.070404
201.268204,262.401062
201.268204,275.182953
201.994812,290.581818
203.061768,308.381134
204.88475,326.243652
206.354385,344.69812
207.30896,361.419586
207.44429,377.228882
207.44429,392.457764
207.080994,405.927887
206.717712,418.811005
206.448532,430.655548
206.038086,443.627136
205.991089,454.550354
206.326614,464.249664
207.101837,474.501434
207.474075,482.882477
207.807602,490.516785
207.807602,496.238556
207.370636,500.415985
206.717712,504.34726
205.991089,507.929565
205.627808,509.822815
205.027176,511.137177
204.901199,511.862488
204.901199,512.116211
,
61.397701,366.722168
69.408813,367.085693
83.855026,367.064545
98.441986,366.383789
115.205116,364.8992
130.417694,363.788849
143.178909,363.056427
159.887405,362.723877
176.623291,362.818451
192.814392,363.54126
208.841675,364.285339
223.209747,364.672028
238.854279,365.057373
252.349792,365.631744
265.305237,365.631744
277.893707,365.631744
290.250061,364.904785
300.731049,363.960815
309.667633,362.860229
317.373535,361.758789
325.222321,360.003998
332.667328,357.771973
338.367188,356.238281
341.387604,355.454193
342.944916,356.160522
342.228607,357.271576
